{Acanthoscurria_cygnoides, Alopex_proteus} {Balaena_flavigularis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Balaena_flavigularis, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Capra_docilis, Chlidonias_pallasii}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Capra_docilis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Capra_docilis, Gongylophis_geniculata}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Capra_docilis, Mareca_microlepis}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Capra_docilis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Capra_docilis, Oceanodroma_miliaris}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Capra_docilis, Rhynchaspis_similis}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Capra_docilis, Theloderma_acuta}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Chlidonias_pallasii, Cuora_avinivi}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Chlidonias_pallasii, Gongylophis_geniculata}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Chlidonias_pallasii, Mareca_microlepis}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Chlidonias_pallasii, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Chlidonias_pallasii, Theloderma_acuta}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Cuora_avinivi, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Cuora_avinivi, Gongylophis_geniculata}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Cuora_avinivi, Mareca_microlepis}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Cuora_avinivi, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Cuora_avinivi, Oceanodroma_miliaris}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Cuora_avinivi, Rhynchaspis_similis}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Cuora_avinivi, Theloderma_acuta}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Gongylophis_geniculata, Mareca_microlepis}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Gongylophis_geniculata, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Gongylophis_geniculata, Theloderma_acuta}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Homalopsis_placidus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Mareca_microlepis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Mareca_microlepis, Oceanodroma_miliaris}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Mareca_microlepis, Rhynchaspis_similis}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Mareca_microlepis, Theloderma_acuta}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Middendorffinaia_leporosum, Oceanodroma_miliaris}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Middendorffinaia_leporosum, Rhynchaspis_similis}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Middendorffinaia_leporosum, Theloderma_acuta}
{Acanthoscurria_cygnoides, Dendrobates_tarda} {Oceanodroma_miliaris, Rhynchaspis_similis}
{Acanthoscurria_cygnoides, Dryobates_grus} {Alopex_proteus, Homalopsis_placidus}
{Acanthoscurria_cygnoides, Dryobates_grus} {Alopex_proteus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Dryobates_grus} {Balaena_flavigularis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Dryobates_grus} {Balaena_flavigularis, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Dryobates_grus} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Dryobates_grus} {Capra_docilis, Chlidonias_pallasii}
{Acanthoscurria_cygnoides, Dryobates_grus} {Cuora_avinivi, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Dryobates_grus} {Cuora_avinivi, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Dryobates_grus} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Dryobates_grus} {Dendrobates_tarda, Eulabeia_lutris}
{Acanthoscurria_cygnoides, Dryobates_grus} {Homalopsis_placidus, Mareca_microlepis}
{Acanthoscurria_cygnoides, Dryobates_grus} {Homalopsis_placidus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Dryobates_grus} {Mareca_microlepis, Theloderma_acuta}
{Acanthoscurria_cygnoides, Elseya_hispida} {Balaena_flavigularis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Elseya_hispida} {Balaena_flavigularis, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Elseya_hispida} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Elseya_hispida} {Capra_docilis, Chlidonias_pallasii}
{Acanthoscurria_cygnoides, Elseya_hispida} {Cuora_avinivi, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Elseya_hispida} {Cuora_avinivi, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Elseya_hispida} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Elseya_hispida} {Gongylophis_geniculata, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Elseya_hispida} {Gongylophis_geniculata, Monachus_alcinous}
{Acanthoscurria_cygnoides, Elseya_hispida} {Middendorffinaia_leporosum, Monachus_alcinous}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Alopex_proteus, Homalopsis_placidus}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Alopex_proteus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Balaena_flavigularis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Balaena_flavigularis, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Capra_docilis, Chlidonias_pallasii}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Capra_docilis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Capra_docilis, Gongylophis_geniculata}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Capra_docilis, Mareca_microlepis}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Capra_docilis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Capra_docilis, Theloderma_acuta}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Chlidonias_pallasii, Cuora_avinivi}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Chlidonias_pallasii, Gongylophis_geniculata}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Chlidonias_pallasii, Mareca_microlepis}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Chlidonias_pallasii, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Chlidonias_pallasii, Theloderma_acuta}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Cuora_avinivi, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Cuora_avinivi, Gongylophis_geniculata}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Cuora_avinivi, Mareca_microlepis}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Cuora_avinivi, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Cuora_avinivi, Theloderma_acuta}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Gongylophis_geniculata, Mareca_microlepis}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Gongylophis_geniculata, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Gongylophis_geniculata, Theloderma_acuta}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Homalopsis_placidus, Mareca_microlepis}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Homalopsis_placidus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Mareca_microlepis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Mareca_microlepis, Theloderma_acuta}
{Acanthoscurria_cygnoides, Eulabeia_lutris} {Middendorffinaia_leporosum, Theloderma_acuta}
{Acanthoscurria_cygnoides, Gongylophis_geniculata} {Alopex_proteus, Homalopsis_placidus}
{Acanthoscurria_cygnoides, Gongylophis_geniculata} {Alopex_proteus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Gongylophis_geniculata} {Balaena_flavigularis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Gongylophis_geniculata} {Balaena_flavigularis, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Gongylophis_geniculata} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Gongylophis_geniculata} {Capra_docilis, Chlidonias_pallasii}
{Acanthoscurria_cygnoides, Gongylophis_geniculata} {Cuora_avinivi, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Gongylophis_geniculata} {Cuora_avinivi, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Gongylophis_geniculata} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Gongylophis_geniculata} {Dendrobates_tarda, Eulabeia_lutris}
{Acanthoscurria_cygnoides, Gongylophis_geniculata} {Homalopsis_placidus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Homalopsis_placidus} {Balaena_flavigularis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Homalopsis_placidus} {Balaena_flavigularis, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Homalopsis_placidus} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Homalopsis_placidus} {Capra_docilis, Chlidonias_pallasii}
{Acanthoscurria_cygnoides, Homalopsis_placidus} {Cuora_avinivi, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Homalopsis_placidus} {Cuora_avinivi, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Homalopsis_placidus} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Homalopsis_placidus} {Gongylophis_geniculata, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Homalopsis_placidus} {Gongylophis_geniculata, Monachus_alcinous}
{Acanthoscurria_cygnoides, Homalopsis_placidus} {Middendorffinaia_leporosum, Monachus_alcinous}
{Acanthoscurria_cygnoides, Mareca_microlepis} {Alopex_proteus, Homalopsis_placidus}
{Acanthoscurria_cygnoides, Mareca_microlepis} {Alopex_proteus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Mareca_microlepis} {Balaena_flavigularis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Mareca_microlepis} {Balaena_flavigularis, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Mareca_microlepis} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Mareca_microlepis} {Capra_docilis, Chlidonias_pallasii}
{Acanthoscurria_cygnoides, Mareca_microlepis} {Cuora_avinivi, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Mareca_microlepis} {Cuora_avinivi, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Mareca_microlepis} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Mareca_microlepis} {Dendrobates_tarda, Eulabeia_lutris}
{Acanthoscurria_cygnoides, Mareca_microlepis} {Homalopsis_placidus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Middendorffinaia_leporosum} {Alopex_proteus, Homalopsis_placidus}
{Acanthoscurria_cygnoides, Middendorffinaia_leporosum} {Alopex_proteus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Middendorffinaia_leporosum} {Capra_docilis, Chlidonias_pallasii}
{Acanthoscurria_cygnoides, Middendorffinaia_leporosum} {Homalopsis_placidus, Mareca_microlepis}
{Acanthoscurria_cygnoides, Middendorffinaia_leporosum} {Homalopsis_placidus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Middendorffinaia_leporosum} {Mareca_microlepis, Theloderma_acuta}
{Acanthoscurria_cygnoides, Monachus_alcinous} {Alopex_proteus, Homalopsis_placidus}
{Acanthoscurria_cygnoides, Monachus_alcinous} {Alopex_proteus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Monachus_alcinous} {Balaena_flavigularis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Monachus_alcinous} {Balaena_flavigularis, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Monachus_alcinous} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Monachus_alcinous} {Capra_docilis, Chlidonias_pallasii}
{Acanthoscurria_cygnoides, Monachus_alcinous} {Cuora_avinivi, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Monachus_alcinous} {Cuora_avinivi, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Monachus_alcinous} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Monachus_alcinous} {Homalopsis_placidus, Mareca_microlepis}
{Acanthoscurria_cygnoides, Monachus_alcinous} {Homalopsis_placidus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Monachus_alcinous} {Mareca_microlepis, Theloderma_acuta}
{Acanthoscurria_cygnoides, Oceanodroma_miliaris} {Alopex_proteus, Homalopsis_placidus}
{Acanthoscurria_cygnoides, Oceanodroma_miliaris} {Alopex_proteus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Oceanodroma_miliaris} {Balaena_flavigularis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Oceanodroma_miliaris} {Balaena_flavigularis, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Oceanodroma_miliaris} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Oceanodroma_miliaris} {Capra_docilis, Chlidonias_pallasii}
{Acanthoscurria_cygnoides, Oceanodroma_miliaris} {Cuora_avinivi, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Oceanodroma_miliaris} {Cuora_avinivi, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Oceanodroma_miliaris} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Oceanodroma_miliaris} {Dendrobates_tarda, Eulabeia_lutris}
{Acanthoscurria_cygnoides, Oceanodroma_miliaris} {Homalopsis_placidus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Alopex_proteus, Homalopsis_placidus}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Alopex_proteus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Balaena_flavigularis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Balaena_flavigularis, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Capra_docilis, Chlidonias_pallasii}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Cuora_avinivi, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Cuora_avinivi, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Dendrobates_tarda, Eulabeia_lutris}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Homalopsis_placidus, Mareca_microlepis}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Homalopsis_placidus, Theloderma_acuta}
{Acanthoscurria_cygnoides, Rhynchaspis_similis} {Mareca_microlepis, Theloderma_acuta}
{Acanthoscurria_cygnoides, Theloderma_acuta} {Balaena_flavigularis, Cuora_avinivi}
{Acanthoscurria_cygnoides, Theloderma_acuta} {Balaena_flavigularis, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Theloderma_acuta} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Theloderma_acuta} {Capra_docilis, Chlidonias_pallasii}
{Acanthoscurria_cygnoides, Theloderma_acuta} {Cuora_avinivi, Dasypeltis_boyciana}
{Acanthoscurria_cygnoides, Theloderma_acuta} {Cuora_avinivi, Middendorffinaia_leporosum}
{Acanthoscurria_cygnoides, Theloderma_acuta} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Alopex_proteus, Balaena_flavigularis} {Capra_docilis, Chlidonias_pallasii}
{Alopex_proteus, Capra_docilis} {Balaena_flavigularis, Cuora_avinivi}
{Alopex_proteus, Capra_docilis} {Balaena_flavigularis, Dasypeltis_boyciana}
{Alopex_proteus, Capra_docilis} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Alopex_proteus, Capra_docilis} {Cuora_avinivi, Dasypeltis_boyciana}
{Alopex_proteus, Capra_docilis} {Cuora_avinivi, Middendorffinaia_leporosum}
{Alopex_proteus, Capra_docilis} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Alopex_proteus, Chlidonias_pallasii} {Balaena_flavigularis, Cuora_avinivi}
{Alopex_proteus, Chlidonias_pallasii} {Balaena_flavigularis, Dasypeltis_boyciana}
{Alopex_proteus, Chlidonias_pallasii} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Alopex_proteus, Chlidonias_pallasii} {Cuora_avinivi, Dasypeltis_boyciana}
{Alopex_proteus, Chlidonias_pallasii} {Cuora_avinivi, Middendorffinaia_leporosum}
{Alopex_proteus, Chlidonias_pallasii} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Alopex_proteus, Cuora_avinivi} {Capra_docilis, Chlidonias_pallasii}
{Alopex_proteus, Dasypeltis_boyciana} {Capra_docilis, Chlidonias_pallasii}
{Alopex_proteus, Dendrobates_tarda} {Balaena_flavigularis, Cuora_avinivi}
{Alopex_proteus, Dendrobates_tarda} {Balaena_flavigularis, Dasypeltis_boyciana}
{Alopex_proteus, Dendrobates_tarda} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Alopex_proteus, Dendrobates_tarda} {Capra_docilis, Chlidonias_pallasii}
{Alopex_proteus, Dendrobates_tarda} {Cuora_avinivi, Dasypeltis_boyciana}
{Alopex_proteus, Dendrobates_tarda} {Cuora_avinivi, Middendorffinaia_leporosum}
{Alopex_proteus, Dendrobates_tarda} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Alopex_proteus, Dendrobates_tarda} {Middendorffinaia_leporosum, Monachus_alcinous}
{Alopex_proteus, Dryobates_grus} {Balaena_flavigularis, Cuora_avinivi}
{Alopex_proteus, Dryobates_grus} {Balaena_flavigularis, Dasypeltis_boyciana}
{Alopex_proteus, Dryobates_grus} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Alopex_proteus, Dryobates_grus} {Capra_docilis, Chlidonias_pallasii}
{Alopex_proteus, Dryobates_grus} {Cuora_avinivi, Dasypeltis_boyciana}
{Alopex_proteus, Dryobates_grus} {Cuora_avinivi, Middendorffinaia_leporosum}
{Alopex_proteus, Dryobates_grus} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Alopex_proteus, Elseya_hispida} {Balaena_flavigularis, Cuora_avinivi}
{Alopex_proteus, Elseya_hispida} {Balaena_flavigularis, Dasypeltis_boyciana}
{Alopex_proteus, Elseya_hispida} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Alopex_proteus, Elseya_hispida} {Capra_docilis, Chlidonias_pallasii}
{Alopex_proteus, Elseya_hispida} {Cuora_avinivi, Dasypeltis_boyciana}
{Alopex_proteus, Elseya_hispida} {Cuora_avinivi, Middendorffinaia_leporosum}
{Alopex_proteus, Elseya_hispida} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Alopex_proteus, Eulabeia_lutris} {Balaena_flavigularis, Cuora_avinivi}
{Alopex_proteus, Eulabeia_lutris} {Balaena_flavigularis, Dasypeltis_boyciana}
{Alopex_proteus, Eulabeia_lutris} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Alopex_proteus, Eulabeia_lutris} {Capra_docilis, Chlidonias_pallasii}
{Alopex_proteus, Eulabeia_lutris} {Cuora_avinivi, Dasypeltis_boyciana}
{Alopex_proteus, Eulabeia_lutris} {Cuora_avinivi, Middendorffinaia_leporosum}
{Alopex_proteus, Eulabeia_lutris} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Alopex_proteus, Gongylophis_geniculata} {Balaena_flavigularis, Cuora_avinivi}
{Alopex_proteus, Gongylophis_geniculata} {Balaena_flavigularis, Dasypeltis_boyciana}
{Alopex_proteus, Gongylophis_geniculata} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Alopex_proteus, Gongylophis_geniculata} {Capra_docilis, Chlidonias_pallasii}
{Alopex_proteus, Gongylophis_geniculata} {Cuora_avinivi, Dasypeltis_boyciana}
{Alopex_proteus, Gongylophis_geniculata} {Cuora_avinivi, Middendorffinaia_leporosum}
{Alopex_proteus, Gongylophis_geniculata} {Dasypeltis_boyciana, Middendorffinaia_leporosum}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Capra_docilis}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Chlidonias_pallasii}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Cuora_avinivi}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Dasypeltis_boyciana}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Dendrobates_tarda}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Dryobates_grus}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Eulabeia_lutris}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Gongylophis_geniculata}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Mareca_microlepis}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Middendorffinaia_leporosum}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Monachus_alcinous}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Oceanodroma_miliaris}
{Alopex_proteus, Homalopsis_placidus} {Balaena_flavigularis, Rhynchaspis_similis}
